"id","order_id","client_id","item_id","merchant_id","date_created","item_name","order_notes","normal_price","discounted_price","size","qty","cooking_ref","addon","ingredients","non_taxable"
"330493","147545","3012","8152","22","2020-09-02","Chicken Teriyaki",,"9000.0000","9000.0000","regular","1",,"[]",,"1"
"330494","147546","6191","11969","109","2020-09-02","Blue mushroom",,"8900.0000","8900.0000","regular","1",,"[{""addon_name"":""Lavana\\'s Hawaiian"",""addon_category"":""FREE PIZZA"",""addon_qty"":1,""addon_price"":0}]",,"1"
"330495","147547","4786","4996","60","2020-09-02","Meat lovers",,"8000.0000","8000.0000","regular","2",,"[]",,"1"
"330496","147548","2436","4603","54","2020-09-02","Gosht Biryani",,"6500.0000","6500.0000","regular","1",,"[{""addon_name"":""Mild"",""addon_category"":""SPICES"",""addon_qty"":1,""addon_price"":0}]",,"1"
"330497","147549","58","3876","44","2020-09-02","Chivas Regal Whisky 12 years (37,5 Cl)",,"15000.0000","15000.0000","regular","1",,"[]",,"1"
"330498","147550","6191","11969","109","2020-09-02","Blue mushroom",,"8900.0000","8900.0000","regular","1",,"[{""addon_name"":""Lavana\\'s Hawaiian"",""addon_category"":""FREE PIZZA"",""addon_qty"":1,""addon_price"":0}]",,"1"
"330499","147551","6014","6585","53","2020-09-02","4 Season",,"7000.0000","7000.0000","Medium (25Cm)","1",,"[]",,"1"
"330500","147552","5341","11971","109","2020-09-02","Barbecue chicken",,"8900.0000","8900.0000","regular","1",,"[{""addon_name"":""Blue mushroom"",""addon_category"":""FREE PIZZA"",""addon_qty"":1,""addon_price"":0}]",,"1"
"330501","147553","933","7948","91","2020-09-02","Butter Loaf",,"2500.0000","2500.0000","regular","1",,"[]",,"1"
"330502","147553","933","7952","91","2020-09-02","Cinnamon Roll",,"1700.0000","1700.0000","regular","2",,"[]",,"1"
"330503","147554","7879","10155","119","2020-09-02","Cheese burger",,"4500.0000","4500.0000","regular","1",,"[{""addon_name"":""Cheese burger"",""addon_category"":""Choice of free Burger"",""addon_qty"":1,""addon_price"":0}]",,"1"
"330504","147555","17002","10150","64","2020-09-02","BBQ Chicken loaded fries",,"8800.0000","8800.0000","regular","1",,"[]",,"1"
"330505","147556","14764","10305","126","2020-09-02","INKA Burger",,"8000.0000","8000.0000","regular","1",,"[{""addon_name"":""Cheddar Cheese"",""addon_category"":""Cheese Option"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Well Done"",""addon_category"":""How would you like your Steak?"",""addon_qty"":1,""addon_price"":0}]",,"1"
"330506","147556","14764","10321","126","2020-09-02","Tiramisu",,"8500.0000","8500.0000","regular","1",,"[]",,"1"
"330507","147557","1427","7949","91","2020-09-02","Wheat (Brown) Loaf",,"2500.0000","2500.0000","regular","1",,"[]",,"1"
"330508","147557","1427","7950","91","2020-09-02","Croissant",,"1500.0000","1500.0000","regular","3",,"[]",,"1"
"330509","147557","1427","7952","91","2020-09-02","Cinnamon Roll",,"1700.0000","1700.0000","regular","1",,"[]",,"1"
"330510","147557","1427","7958","91","2020-09-02","Custard Donut",,"1700.0000","1700.0000","regular","1",,"[]",,"1"
"330511","147557","1427","7956","91","2020-09-02","Glazed Donut",,"1700.0000","1700.0000","regular","1",,"[]",,"1"
"330512","147557","1427","7968","91","2020-09-02","Choco Chiffon",,"3500.0000","3500.0000","regular","1",,"[]",,"1"
"330513","147558","802","11971","109","2020-09-02","Barbecue chicken",,"8900.0000","8900.0000","regular","1",,"[{""addon_name"":""Toluca lake"",""addon_category"":""FREE PIZZA"",""addon_qty"":1,""addon_price"":0}]",,"1"
"330514","147559","4156","6782","18","2020-09-02","Diavola",,"7500.0000","7500.0000","regular","1",,"[]",,"1"
"330515","147559","4156","6870","18","2020-09-02","Alessandro",,"8800.0000","8800.0000","regular","1",,"[]",,"1"
"330516","147559","4156","1009","18","2020-09-02","CALZONE SALAMINO OLIVE",,"7900.0000","7900.0000","regular","1",,"[]",,"1"
"330517","147560","1090","2856","32","2020-09-02","Coppa Duetto","2 scoops of passion fruit","3500.0000","3500.0000","regular","1",,"[{""addon_name"":""Passion"",""addon_category"":""Your choice"",""addon_qty"":1,""addon_price"":0}]",,"1"
"330518","147561","1563","5748","54","2020-09-02","Butter Tandoori Roti",,"1100.0000","1100.0000","regular","1",,"[]",,"1"
"330519","147561","1563","5749","54","2020-09-02","Lachedar Parantha",,"2000.0000","2000.0000","regular","1",,"[]",,"1"
"330520","147561","1563","4359","54","2020-09-02","Chicken Tribbati",,"7300.0000","7300.0000","regular","1",,"[{""addon_name"":""Medium"",""addon_category"":""SPICES"",""addon_qty"":1,""addon_price"":0}]",,"1"
"330521","147561","1563","4493","54","2020-09-02","Paneer Tikka Masala",,"6800.0000","6800.0000","regular","1",,"[{""addon_name"":""Medium"",""addon_category"":""SPICES"",""addon_qty"":1,""addon_price"":0}]",,"1"
"330522","147562","933","7948","91","2020-09-02","Butter Loaf",,"2500.0000","2500.0000","regular","1",,"[]",,"1"
"330523","147562","933","7952","91","2020-09-02","Cinnamon Roll",,"1700.0000","1700.0000","regular","2",,"[]",,"1"
"330524","147563","9730","7533","94","2020-09-02","Keye Wet (Beef)",,"7000.0000","7000.0000","regular","1",,"[]",,"1"
"330525","147563","9730","7537","94","2020-09-02","Alicha Wat",,"6500.0000","6500.0000","regular","1",,"[]",,"1"
"330526","147564","181","11066","138","2020-09-02","Grilled Cheese Sandwich","Our TIN is 108220103. Thanks!","3600.0000","3600.0000","regular","1",,"[{""addon_name"":""Add Fries"",""addon_category"":""Add on"",""addon_qty"":1,""addon_price"":700}]",,"1"
"330527","147564","181","11039","138","2020-09-02","Bacon Deluxe","Our TIN is 108220103. Thanks!","5400.0000","5400.0000","regular","1",,"[{""addon_name"":""Add Fries"",""addon_category"":""Add on"",""addon_qty"":1,""addon_price"":700}]",,"1"
"330528","147564","181","11066","138","2020-09-02","Grilled Cheese Sandwich","Our TIN is 108220103. Thanks!","3600.0000","3600.0000","regular","1",,"[{""addon_name"":""Add Fries"",""addon_category"":""Add on"",""addon_qty"":1,""addon_price"":700}]",,"1"
"330529","147564","181","11060","138","2020-09-02","12pc Chicken Nuggets","Our TIN is 108220103. Thanks!","7800.0000","7800.0000","regular","1",,"[{""addon_name"":""Add Fries"",""addon_category"":""Add on"",""addon_qty"":1,""addon_price"":700}]",,"1"
"330530","147565","1043","8454","44","2020-09-02","White Pinta Negra 750 ml",,"8500.0000","8500.0000","regular","1",,"[]",,"1"
"330531","147566","12719","8290","33","2020-09-02","Margherita",,"4500.0000","4500.0000","regular","1",,"[{""addon_name"":""Margherita"",""addon_category"":""Free Pizza (With 700rwf container charges)"",""addon_qty"":1,""addon_price"":0}]",,"1"
"330532","147567","707","7999","90","2020-09-02","The Rwandan",,"1900.0000","1900.0000","Half (1 Egg)","1",,"[]",,"1"
"330533","147567","707","8006","90","2020-09-02","Fries",,"1000.0000","1000.0000","small","1",,"[]",,"1"
"330534","147567","707","8259","90","2020-09-02","Winnaz crisps",,"800.0000","800.0000","regular","1",,"[{""addon_name"":""Paprika"",""addon_category"":""Choices"",""addon_qty"":1,""addon_price"":0}]",,"1"
"330535","147568","16092","1485","2","2020-09-02","Lake Kivu Mineral Water","REFUNDFRANCIS","600.0000","600.0000","regular","18",,"[]",,"1"
"330536","147568","16092","1485","2","2020-09-02","Lake Kivu Mineral Water","REFUNDFRANCIS","600.0000","600.0000","regular","2",,"[]",,"1"
"330537","147569","914","7490","92","2020-09-02","Hot Dog New york",,"2000.0000","2000.0000","regular","2",,"[]",,"1"
"330538","147570","839","868","18","2020-09-02","FORMAGGIO and SALAME SANDWICH",,"4900.0000","4900.0000","regular","1",,"[]",,"1"
"330539","147570","839","861","18","2020-09-02","FORMAGGIO and PROSCIUTTO COTTO SANDWICH",,"4900.0000","4900.0000","regular","1",,"[]",,"1"
"330540","147571","711","8004","90","2020-09-02","The Bacon & Cheddar",,"4500.0000","4500.0000","Full (2 Eggs)","1",,"[{""addon_name"":""Small fries"",""addon_category"":""Choose sides"",""addon_qty"":1,""addon_price"":1000}]",,"1"
"330541","147571","711","7999","90","2020-09-02","The Rwandan",,"3000.0000","3000.0000","Full (2 Eggs)","1",,"[{""addon_name"":""Small fries"",""addon_category"":""Choose sides"",""addon_qty"":1,""addon_price"":1000}]",,"1"
"330542","147571","711","8003","90","2020-09-02","The Mexican",,"3500.0000","3500.0000","Full (2 Eggs)","1",,"[{""addon_name"":""Small fries"",""addon_category"":""Choose sides"",""addon_qty"":1,""addon_price"":1000}]",,"1"
"330543","147571","711","8001","90","2020-09-02","The French",,"4000.0000","4000.0000","Full (2 Eggs)","1",,"[{""addon_name"":""Small fries"",""addon_category"":""Choose sides"",""addon_qty"":1,""addon_price"":1000}]",,"1"
"330544","147572","14034","1378","22","2020-09-02","Chicken Ginger and spring Onion",,"9500.0000","9500.0000","regular","1",,"[]",,"1"
"330545","147572","14034","1446","22","2020-09-02","Crispy Sesame Chicken",,"8500.0000","8500.0000","regular","1",,"[]",,"1"
"330546","147572","14034","6576","22","2020-09-02","zen noodle chicken",,"6500.0000","6500.0000","regular","1",,"[]",,"1"
"330547","147573","2673","11971","109","2020-09-02","Barbecue chicken",,"8900.0000","8900.0000","regular","1",,"[{""addon_name"":""Toluca lake"",""addon_category"":""FREE PIZZA"",""addon_qty"":1,""addon_price"":0}]",,"1"
"330548","147574","669","4994","60","2020-09-02","Pepperoni",,"7500.0000","7500.0000","regular","1",,"[]",,"1"
"330549","147574","669","5027","60","2020-09-02","6 Wings",,"4500.0000","4500.0000","regular","1",,"[{""addon_name"":""Regular style"",""addon_category"":""Choices"",""addon_qty"":1,""addon_price"":0}]",,"1"
"330550","147575","8792","12547","95","2020-09-02","Italian",,"5800.0000","5800.0000","regular","1",,"[]",,"1"
"330551","147576","546","5025","60","2020-09-02","3 Pieces wings and chips",,"3500.0000","3500.0000","regular","1",,"[{""addon_name"":""Regular style"",""addon_category"":""Choices"",""addon_qty"":1,""addon_price"":0}]",,"1"
"330552","147577","37","2860","32","2020-09-02","Ice cream 0.5",,"14500.0000","14500.0000","regular","1",,"[{""addon_name"":""Vanilla"",""addon_category"":""Your choice"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Choco Banana"",""addon_category"":""Your choice"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Crunchy Chocolate"",""addon_category"":""Your choice"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Creama delizia"",""addon_category"":""Your choice"",""addon_qty"":1,""addon_price"":0}]",,"1"
"330553","147578","11556","1139","8","2020-09-02","Chicken Pizza",,"5500.0000","5500.0000","regular","1",,"[]",,"1"
"330554","147578","11556","912","8","2020-09-02","Canaberra Burger",,"3500.0000","3500.0000","regular","1",,"[]",,"1"
"330555","147578","11556","1154","8","2020-09-02","Chips",,"1500.0000","1500.0000","regular","2",,"[]",,"1"
"330556","147579","970","791","16","2020-09-02","Chicken Biryani",,"5500.0000","5500.0000","regular","1",,"[{""addon_name"":""Medium"",""addon_category"":""Spices"",""addon_qty"":1,""addon_price"":0}]",,"1"
"330557","147580","14034","1446","22","2020-09-02","Crispy Sesame Chicken",,"8500.0000","8500.0000","regular","1",,"[]",,"1"
"330558","147580","14034","2152","22","2020-09-02","Zen noodles with beef",,"6500.0000","6500.0000","regular","1",,"[]",,"1"
"330559","147581","1142","2751","27","2020-09-02","Stir fried beef with broccoli",,"6800.0000","6800.0000","regular","1",,"[]",,"1"
"330560","147581","1142","2505","27","2020-09-02","Dry-sauteed green beans",,"4000.0000","4000.0000","regular","1",,"[]",,"1"
"330561","147581","1142","2521","27","2020-09-02","Fried dumpling vegetable",,"3500.0000","3500.0000","regular","1",,"[]",,"1"
"330562","147581","1142","2768","27","2020-09-02","Steamed rice",,"1200.0000","1200.0000","regular","4",,"[]",,"1"
"330563","147582","2230","4123","45","2020-09-02","Chocolate chip cookie sundae","2 vanilla brownie, 1 salted caramel","4500.0000","4500.0000","regular","1",,"[]",,"1"
"330564","147583","707","1201","8","2020-09-02","Cutting Fruits",,"3500.0000","3500.0000","regular","1",,"[]",,"1"
"330565","147584","3497","2075","28","2020-09-02","Pulao Rice",,"2500.0000","2500.0000","regular","1",,"[]",,"1"
"330566","147584","3497","2232","28","2020-09-02","Aloo Jeera",,"2900.0000","2900.0000","regular","1",,"[{""addon_name"":""Medium"",""addon_category"":""Spice"",""addon_qty"":1,""addon_price"":0}]",,"1"
"330567","147584","3497","2316","28","2020-09-02","Naan",,"1000.0000","1000.0000","regular","1",,"[{""addon_name"":""Mild"",""addon_category"":""Spice"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Butter"",""addon_category"":""CHOOSE ONE OF THE OPTIONS BELOW"",""addon_qty"":1,""addon_price"":200}]",,"1"
"330568","147584","3497","5596","28","2020-09-02","Cream of spinach",,"2500.0000","2500.0000","regular","1",,"[{""addon_name"":""Mild"",""addon_category"":""Spice"",""addon_qty"":1,""addon_price"":0}]",,"1"
